Voucher Number,Reference,Date,Voucher Type,Party Name,Party Alias,Supplier's TIN No.,CST Number,Item Name,Godown,Item Batch,Acutal Quantity,Billed Quantity,Alternate Actual Quantity,Alternate Billed Quantity,Rate,Purchase Rate,Unit,Discount,Discount Amount,Margin,Amount,Purchase/Sales Ledger,Narration
PFI-MINV/2301314,FIPL/047/2022-23,23-Jun-22,Sales (22-23),Flocon Industries Pvt. Ltd.,,,,DS - H&L-48-6FL,BHIWANDI,Primary Batch,3.00,3.00,,,10000.00,6492.00,Nos,0,,10524.00,30000.00,GST Sales,
PFI-MINV/2301314,FIPL/047/2022-23,23-Jun-22,Sales (22-23),Flocon Industries Pvt. Ltd.,,,,"DS-TS 6""F - R3",BHIWANDI,Primary Batch,2.00,2.00,,,4000.00,2609.00,Nos,0,,2782.00,8000.00,GST Sales,
PFI-MINV/2301315,PFI-MSO/2301176,23-Jun-22,Sales (22-23),Saitechflow Instruments & Control,,,,Spare Parts,PUNE,Primary Batch,5.00,5.00,,,3400.00,310.35,Nos,0,,15448.25,17000.00,GST Sales,
PFI-MINV/2301316,PFI-MSO/2301336,23-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"20"" BB V",BHIWANDI,Primary Batch,1.00,1.00,,,1050.00,699.33,Nos,0,,350.69,1050.00,GST Sales,
PFI-MINV/2301316,PFI-MSO/2301336,23-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"SP 30""",BHIWANDI,Primary Batch,25.00,25.00,,,110.00,78.77,Nos,0,,780.80,2750.00,GST Sales,
PFI-MINV/2301316,PFI-MSO/2301336,23-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"SP 40""",BHIWANDI,Primary Batch,50.00,50.00,,,150.00,105.22,Nos,0,,2239.13,7500.00,GST Sales,
PFI-MINV/2301316,PFI-MSO/2301336,23-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"SP BB 20""",BHIWANDI,Primary Batch,3.00,3.00,,,230.00,170.50,Nos,0,,178.51,690.00,GST Sales,
PFI-MINV/2301317,3810005568,23-Jun-22,Sales (22-23),Novozymes South Asia Pvt. Ltd.,,,,"BB 20"" XL-5",BHIWANDI,Primary Batch,6.00,6.00,,,3500.00,800.00,Nos,0,,16904.70,21000.00,GST Sales,
PFI-MINV/2301317,3810005568,23-Jun-22,Sales (22-23),Novozymes South Asia Pvt. Ltd.,,,,"SP 20""",BHIWANDI,Primary Batch,40.00,40.00,,,220.00,51.50,Nos,0,,7035.30,8800.00,GST Sales,
PFI-MINV/2301318,PFI-MSO/2301349,23-Jun-22,Sales (22-23),Anandi Specialities & Services pvt ltd,,,,"SP BB 10""",BHIWANDI,Primary Batch,18.00,18.00,,,135.00,86.27,Nos,0,,877.35,2430.00,GST Sales,
PFI-MINV/2301318,PFI-MSO/2301349,23-Jun-22,Sales (22-23),Anandi Specialities & Services pvt ltd,,,,"SP BB 20""",BHIWANDI,Primary Batch,9.00,9.00,,,250.00,170.50,Nos,0,,715.69,2250.00,GST Sales,
PFI-MINV/2301319,L/22-23/000623,23-Jun-22,Sales (22-23),Hydropure Systems Pvt Ltd,,,,"SP 40""",BHIWANDI,Primary Batch,28.00,28.00,,,240.00,105.22,Nos,0,,3774.24,6720.00,GST Sales,
PFI-MINV/2301320,PFIAHD/PO076/22-23,23-Jun-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,DS - H&L-48-6FL,BHIWANDI,Primary Batch,2.00,2.00,,,6492.00,6492.00,Nos,0,,0.01,12984.00,Branch Sales,
PFI-MINV/2301320,PFIAHD/PO076/22-23,23-Jun-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,"DS-TS 6""F - R3",BHIWANDI,Primary Batch,4.00,4.00,,,2610.00,2609.00,Nos,0,,4.01,10440.00,Branch Sales,
PFI-MINV/2301320,PFIAHD/PO076/22-23,23-Jun-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,FM 32 (0.4-4),BHIWANDI,Primary Batch,10.00,10.00,,,750.00,754.47,Nos,0,,-44.69,7500.00,Branch Sales,
PFI-MINV/2301320,PFIAHD/PO076/22-23,23-Jun-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,FM 32 (0.6-6),BHIWANDI,Primary Batch,5.00,5.00,,,750.00,750.00,Nos,0,,,3750.00,Branch Sales,
PFI-MINV/2301320,PFIAHD/PO076/22-23,23-Jun-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,HSRO 4040 FF,BHIWANDI,Primary Batch,1.00,1.00,,,28188.00,27022.23,Nos,0,,1165.79,28188.00,Branch Sales,
PFI-MINV/2301320,PFIAHD/PO076/22-23,23-Jun-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,PL 732,BHIWANDI,Primary Batch,100.00,100.00,,,115.00,132.02,Nos,0,,-1701.99,11500.00,Branch Sales,
PFI-MINV/2301320,PFIAHD/PO076/22-23,23-Jun-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,SFM-15-60-600,BHIWANDI,Primary Batch,10.00,10.00,,,240.00,253.31,Nos,0,,-133.10,2400.00,Branch Sales,
PFI-MINV/2301320,PFIAHD/PO076/22-23,23-Jun-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,SFP 2880,BHIWANDI,Primary Batch,1.00,1.00,,,118686.00,108405.68,Nos,0,,10280.41,118686.00,Branch Sales,
PFI-MINV/2301320,PFIAHD/PO076/22-23,23-Jun-22,Sales (22-23),Pratham Filter Industries (Ahmd GL),,,,UV -ECS 040L,BHIWANDI,Primary Batch,2.00,2.00,,,6020.00,6077.68,Nos,0,,-115.35,12040.00,Branch Sales,
PFI-MINV/2301321,2392,23-Jun-22,Sales (22-23),SP Chemicals,,,,"20"" BB L 1.5""",BHIWANDI,Primary Batch,1.00,1.00,,,550.00,301.69,Nos,0,,448.31,550.00,GST Sales,
PFI-MINV/2301322,PFI-MSO/2301353,23-Jun-22,Sales (22-23),Rajshree Industries,,,,40NB TMF,BHIWANDI,Primary Batch,2.00,2.00,,,1650.00,990.30,Nos,0,,1319.40,3300.00,GST Sales,
PFI-MINV/2301322,PFI-MSO/2301353,23-Jun-22,Sales (22-23),Rajshree Industries,,,,Media  - Coarse Silex,BHIWANDI,Primary Batch,100.00,100.00,100.00,100.00,7.00,3.93,KGS,0,,307.00,700.00,GST Sales,
PFI-MINV/2301323,PFI-MSO/2301354,23-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,VC 1.5,ANDHERI,Primary Batch,12.00,12.00,,,280.00,193.03,Nos,0,,1043.84,3360.00,GST Sales,
PFI-MINV/2301324,PFI-MSO/2301357,23-Jun-22,Sales (22-23),Colarflash,,,,"SP 20""",ANDHERI,Primary Batch,2.00,2.00,,,140.00,51.50,Nos,0,,177.40,280.00,GST Sales,
PFI-MINV/2301325,UE/PO-157/19-20,23-Jun-22,Sales (22-23),Universal Experts,,,,BP 420,BHIWANDI,Primary Batch,6.00,6.00,,,250.00,61.44,Nos,0,,1131.42,1500.00,GST Sales,
PFI-MINV/2301325,UE/PO-157/19-20,23-Jun-22,Sales (22-23),Universal Experts,,,,FM 50 (0.6-6),BHIWANDI,Primary Batch,1.00,1.00,,,1770.00,1200.52,Nos,0,,569.55,1770.00,GST Sales,
PFI-MINV/2301325,UE/PO-157/19-20,23-Jun-22,Sales (22-23),Universal Experts,,,,FM 50 (1.6-16),BHIWANDI,Primary Batch,1.00,1.00,,,1770.00,1200.17,Nos,0,,569.90,1770.00,GST Sales,
PFI-MINV/2301326,PFI-MSO/2301356,23-Jun-22,Sales (22-23),Green Earth Engineers & Consultants,,,,BW 30 4040,BHIWANDI,Primary Batch,2.00,2.00,,,11000.00,9863.59,Nos,0,,2272.82,22000.00,GST Sales,
PFI-MINV/2301327,PFI-MSO/2301362,23-Jun-22,Sales (22-23),KK Enterprises,,,,"SP 20""",PUNE,Primary Batch,25.00,25.00,,,80.00,51.50,Nos,0,,712.50,2000.00,GST Sales,
PFI-MINV/2301327,PFI-MSO/2301362,23-Jun-22,Sales (22-23),KK Enterprises,,,,"SP 30""",PUNE,Primary Batch,25.00,25.00,,,120.00,78.77,Nos,0,,1030.75,3000.00,GST Sales,
PFI-MINV/2301328,PFIDEL/PO036/22-23,23-Jun-22,Sales (22-23),Pratham Filter Industries (Delhi GL),,,,SS 732,BHIWANDI,Primary Batch,1.00,1.00,,,27750.00,23416.67,Nos,0,,5233.33,27750.00,Branch Sales,
PFI-MINV/2301329,PFI-MSO/2301369,23-Jun-22,Sales (22-23),Veer Enterpises,,,,GN SCA-5L,BHIWANDI,Primary Batch,40.00,40.00,40.00,40.00,80.00,55.52,KGS,0,,979.20,3200.00,GST Sales,
PFI-MINV/2301330,PFI-MSO/2301359,24-Jun-22,Sales (22-23),Shrinavkar Enterprises,,,,BW 30 400,PUNE,Primary Batch,2.00,2.00,,,31700.00,29755.31,Nos,0,,3889.38,63400.00,GST Sales,
PFI-MINV/2301331,PFI-MSO/2301376,24-Jun-22,Sales (22-23),Nero Acqua System,,,,FM 50 (1-10),BHIWANDI,Primary Batch,2.00,2.00,,,1690.00,1201.79,Nos,0,,976.51,3380.00,GST Sales,
PFI-MINV/2301331,PFI-MSO/2301376,24-Jun-22,Sales (22-23),Nero Acqua System,,,,"PP 20"" 5 UM",BHIWANDI,Primary Batch,100.00,100.00,,,115.00,71.85,Nos,0,,4315.31,11500.00,GST Sales,
PFI-MINV/2301332,PFI-MSO/2301316,24-Jun-22,Sales (22-23),Shree Ganesh Enterprises [SANG],,,,C 225 NA,BHIWANDI,Primary Batch,100.00,100.00,100.00,100.00,122.00,95.62,LTR,0,,2638.00,12200.00,GST Sales,
PFI-MINV/2301333,PFI-MSO/2301269,24-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,40NB SMF W,BHIWANDI,Primary Batch,8.00,8.00,,,1350.00,1050.08,Nos,0,,2399.38,10800.00,GST Sales,
PFI-MINV/2301333,PFI-MSO/2301269,24-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,40NB SMS W,BHIWANDI,Primary Batch,2.00,2.00,,,1450.00,1150.00,Nos,0,,600.01,2900.00,GST Sales,
PFI-MINV/2301333,PFI-MSO/2301269,24-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"SPG 1054-2.5"" T",BHIWANDI,Primary Batch,8.00,8.00,,,2450.00,2137.47,Nos,0,,2500.28,19600.00,GST Sales,
PFI-MINV/2301333,PFI-MSO/2301269,24-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"SPG 1354-2.5"" T",BHIWANDI,Primary Batch,8.00,8.00,,,3300.00,3028.25,Nos,0,,2174.05,26400.00,GST Sales,
PFI-MINV/2301333,PFI-MSO/2301269,24-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"SPG 1465-4"" T",BHIWANDI,Primary Batch,8.00,8.00,,,5650.00,5220.12,Nos,0,,3439.12,45200.00,GST Sales,
PFI-MINV/2301333,PFI-MSO/2301269,24-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"SPG 1665-4"" T",BHIWANDI,Primary Batch,8.00,8.00,,,6850.00,6305.93,Nos,0,,4352.66,54800.00,GST Sales,
PFI-MINV/2301334,AGIL/SRBR/2223/042,24-Jun-22,Sales (22-23),Vanita  Agrochem (I) Pvt Ltd,,,,BW 30 400,BHIWANDI,Primary Batch,24.00,24.00,,,31400.00,29755.31,Nos,0,,39472.56,753600.00,GST Sales,
PFI-MINV/2301335,PFIHYD/PO032/22-23,24-Jun-22,Sales (22-23),Pratham Filter Industries [HYD GL],,,,"SP 30""",BHIWANDI,Primary Batch,50.00,50.00,,,84.00,78.77,Nos,0,,261.50,4200.00,Branch Sales,
PFI-MINV/2301335,PFIHYD/PO032/22-23,24-Jun-22,Sales (22-23),Pratham Filter Industries [HYD GL],,,,"SP 40""",BHIWANDI,Primary Batch,300.00,300.00,,,108.00,105.22,Nos,0,,834.00,32400.00,Branch Sales,
PFI-MINV/2301336,SDKSM/PO/22-23/E/59,24-Jun-22,Sales (22-23),Shri Durga Khandsari Sugar Mills,,,,PL 732,BHIWANDI,Primary Batch,50.00,50.00,,,350.00,132.02,Nos,0,,10899.00,17500.00,GST Sales,
PFI-MINV/2301336,SDKSM/PO/22-23/E/59,24-Jun-22,Sales (22-23),Shri Durga Khandsari Sugar Mills,,,,"PP 20"" 5 UM",BHIWANDI,Primary Batch,200.00,200.00,,,120.00,71.85,Nos,0,,9630.00,24000.00,GST Sales,
PFI-MINV/2301337,105,24-Jun-22,Sales (22-23),Mumbai Filter Corporation,,,,"BB 20""- 4.25""",ANDHERI,Primary Batch,12.00,12.00,,,300.00,216.38,Nos,0,,1003.44,3600.00,GST Sales,
PFI-MINV/2301338,PFI-MSO/2301379,24-Jun-22,Sales (22-23),Filtracon Technology Pvt Ltd,,,,UV -ECS 007L,BHIWANDI,Primary Batch,1.00,1.00,,,2300.00,1979.68,Nos,0,,320.32,2300.00,GST Sales,
PFI-MINV/2301339,0176,24-Jun-22,Sales (22-23),Inditron Enterprises Pvt Ltd,,,,RO - Head Noryl -Ecoline,BHIWANDI,Primary Batch,8.00,8.00,,,7144.00,3900.87,Nos,0,,25945.24,57152.00,GST Sales,
PFI-MINV/2301339,0176,24-Jun-22,Sales (22-23),Inditron Enterprises Pvt Ltd,,,,RO - Thrust Cone,BHIWANDI,Primary Batch,4.00,4.00,,,1850.00,911.27,Nos,0,,3754.95,7400.00,GST Sales,
PFI-MINV/2301339,0176,24-Jun-22,Sales (22-23),Inditron Enterprises Pvt Ltd,,,,"RO-ADP-8""",BHIWANDI,Primary Batch,10.00,10.00,,,3500.00,1117.65,Nos,0,,23823.62,35000.00,GST Sales,
PFI-MINV/2301339,0176,24-Jun-22,Sales (22-23),Inditron Enterprises Pvt Ltd,,,,"S-STRAP 8""",BHIWANDI,Primary Batch,4.00,4.00,,,450.00,180.00,Nos,0,,1080.01,1800.00,GST Sales,
PFI-MINV/2301340,PFI-MSO/2301361,24-Jun-22,Sales (22-23),Shree Sales & Services,,,,LC HF 4040,PUNE,Primary Batch,1.00,1.00,,,7500.00,5842.11,Nos,0,,1658.07,7500.00,GST Sales,
PFI-MINV/2301340,PFI-MSO/2301361,24-Jun-22,Sales (22-23),Shree Sales & Services,,,,"SP 20""",PUNE,Primary Batch,12.00,12.00,,,80.00,51.50,Nos,0,,342.02,960.00,GST Sales,
PFI-MINV/2301341,PFI-MSO/2301373,24-Jun-22,Sales (22-23),Blue Mount Appliances,,,,25NB TMF,BHIWANDI,Primary Batch,2.00,2.00,,,850.00,680.00,Nos,0,,340.00,1700.00,GST Sales,
PFI-MINV/2301341,PFI-MSO/2301373,24-Jun-22,Sales (22-23),Blue Mount Appliances,,,,50NB TMS IMP AUTO,BHIWANDI,Primary Batch,1.00,1.00,,,16500.00,8283.34,Nos,0,,8216.66,16500.00,GST Sales,
PFI-MINV/2301341,PFI-MSO/2301373,24-Jun-22,Sales (22-23),Blue Mount Appliances,,,,DS - ADP,BHIWANDI,Primary Batch,1.00,1.00,,,250.00,100.99,Nos,0,,149.01,250.00,GST Sales,
PFI-MINV/2301341,PFI-MSO/2301373,24-Jun-22,Sales (22-23),Blue Mount Appliances,,,,"SP BB 20""",BHIWANDI,Primary Batch,4.00,4.00,,,300.00,170.50,Nos,0,,518.00,1200.00,GST Sales,
PFI-MINV/2301342,PFI-MSO/2301365,24-Jun-22,Sales (22-23),Aaham Aarogyam LLP,,,,"PP 20"" 5 UM",ANDHERI,Primary Batch,12.00,12.00,,,130.00,71.85,Nos,0,,698.00,1560.00,GST Sales,
PFI-MINV/2301343,PFI-MSO/2301384,24-Jun-22,Sales (22-23),Bluemaarlin Engineering Pvt Ltd,,,,BW 30 400,PUNE,Primary Batch,1.00,1.00,,,31700.00,29755.31,Nos,0,,1944.69,31700.00,GST Sales,
PFI-MINV/2301345,PFI-MSO/2301384,24-Jun-22,Sales (22-23),Bluemaarlin Engineering Pvt Ltd,,,,"SPG 1665-4"" T",PUNE,Primary Batch,2.00,2.00,,,7000.00,6305.93,Nos,0,,1388.14,14000.00,GST Sales,
PFI-MINV/2301346,PFI-MSO/2301320,24-Jun-22,Sales (22-23),Retail Sales,,,,GN SCA-5L,BHIWANDI,Primary Batch,5.00,5.00,5.00,5.00,100.00,55.52,KGS,0,,222.40,500.00,GST Sales,
PFI-MINV/2301347,PFI-MSO/2301381,24-Jun-22,Sales (22-23),VMR Industrial Enterprises,,,,"20"" BB L 1.5""",BHIWANDI,Primary Batch,5.00,5.00,,,550.00,293.62,Nos,0,,1281.90,2750.00,GST Sales,
PFI-MINV/2301347,PFI-MSO/2301381,24-Jun-22,Sales (22-23),VMR Industrial Enterprises,,,,"20"" PP Bag Assembly",BHIWANDI,Primary Batch,4.00,4.00,,,1950.00,793.44,Nos,0,,4626.24,7800.00,GST Sales,
PFI-MINV/2301347,PFI-MSO/2301381,24-Jun-22,Sales (22-23),VMR Industrial Enterprises,,,,20NB TMF,BHIWANDI,Primary Batch,2.00,2.00,,,950.00,510.00,Nos,0,,880.00,1900.00,GST Sales,
PFI-MINV/2301347,PFI-MSO/2301381,24-Jun-22,Sales (22-23),VMR Industrial Enterprises,,,,25NB TMF,BHIWANDI,Primary Batch,4.00,4.00,,,1050.00,680.00,Nos,0,,1480.00,4200.00,GST Sales,
PFI-MINV/2301347,PFI-MSO/2301381,24-Jun-22,Sales (22-23),VMR Industrial Enterprises,,,,MEMFLO-4-300-2,BHIWANDI,Primary Batch,1.00,1.00,,,3600.00,2271.14,Nos,0,,1328.86,3600.00,GST Sales,
PFI-MINV/2301347,PFI-MSO/2301381,24-Jun-22,Sales (22-23),VMR Industrial Enterprises,,,,"SPG 1054-2.5"" T",BHIWANDI,Primary Batch,2.00,2.00,,,2550.00,2137.47,Nos,0,,825.06,5100.00,GST Sales,
PFI-MINV/2301347,PFI-MSO/2301381,24-Jun-22,Sales (22-23),VMR Industrial Enterprises,,,,"SPG 1354-2.5"" T",BHIWANDI,Primary Batch,2.00,2.00,,,3400.00,3028.25,Nos,0,,743.50,6800.00,GST Sales,
PFI-MINV/2301347,PFI-MSO/2301381,24-Jun-22,Sales (22-23),VMR Industrial Enterprises,,,,"SPG 1665-4"" T",BHIWANDI,Primary Batch,2.00,2.00,,,7000.00,6305.93,Nos,0,,1388.14,14000.00,GST Sales,
PFI-MINV/2301348,PFI-MSO/2301389,24-Jun-22,Sales (22-23),Technomaven Pvt Ltd,,,,"20"" BB L 1.5""",PUNE,Primary Batch,1.00,1.00,,,600.00,293.62,Nos,0,,306.39,600.00,GST Sales,
PFI-MINV/2301348,PFI-MSO/2301389,24-Jun-22,Sales (22-23),Technomaven Pvt Ltd,,,,DP - ESD 604,PUNE,Primary Batch,2.00,2.00,,,3200.00,1901.75,Nos,0,,2596.65,6400.00,GST Sales,
PFI-MINV/2301348,PFI-MSO/2301389,24-Jun-22,Sales (22-23),Technomaven Pvt Ltd,,,,"PP 20"" 5 UM",PUNE,Primary Batch,7.00,7.00,,,120.00,71.85,Nos,0,,337.07,840.00,GST Sales,
PFI-MINV/2301348,PFI-MSO/2301389,24-Jun-22,Sales (22-23),Technomaven Pvt Ltd,,,,"SP BB 20""",PUNE,Primary Batch,2.00,2.00,,,250.00,170.50,Nos,0,,159.01,500.00,GST Sales,
PFI-MINV/2301349,PFI-MSO/2301390,25-Jun-22,Sales (22-23),Rupali Aquatech,,,,FLOATY-3M,BHIWANDI,Primary Batch,10.00,10.00,,,250.00,150.60,Nos,0,,994.00,2500.00,GST Sales,
PFI-MINV/2301349,PFI-MSO/2301390,25-Jun-22,Sales (22-23),Rupali Aquatech,,,,FM 25 (0.16 - 1.6),BHIWANDI,Primary Batch,2.00,2.00,,,650.00,341.96,Nos,0,,616.08,1300.00,GST Sales,
PFI-MINV/2301349,PFI-MSO/2301390,25-Jun-22,Sales (22-23),Rupali Aquatech,,,,FM 25 (0.25-2.5),BHIWANDI,Primary Batch,2.00,2.00,,,650.00,342.62,Nos,0,,614.76,1300.00,GST Sales,
PFI-MINV/2301349,PFI-MSO/2301390,25-Jun-22,Sales (22-23),Rupali Aquatech,,,,MEMFLO-4-300-2,BHIWANDI,Primary Batch,2.00,2.00,,,3000.00,2271.14,Nos,0,,1457.72,6000.00,GST Sales,
PFI-MINV/2301349,PFI-MSO/2301390,25-Jun-22,Sales (22-23),Rupali Aquatech,,,,PG 400 C,BHIWANDI,Primary Batch,10.00,10.00,,,250.00,158.04,Nos,0,,919.60,2500.00,GST Sales,
PFI-MINV/2301349,PFI-MSO/2301390,25-Jun-22,Sales (22-23),Rupali Aquatech,,,,"SPG 1354-2.5"" T",BHIWANDI,Primary Batch,2.00,2.00,,,3350.00,3028.23,Nos,0,,643.54,6700.00,GST Sales,
PFI-MINV/2301350,PFI-MSO/2301380,25-Jun-22,Sales (22-23),Yeoman Marine Services Pvt Ltd,,,,SW 30 HRLE 400,BHIWANDI,Primary Batch,2.00,2.00,,,41800.00,38050.11,Nos,0,,7499.78,83600.00,GST Sales,
PFI-MINV/2301351,PFI-MSO/2301367,25-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"SP 10""",BHIWANDI,Primary Batch,30.00,30.00,,,40.00,25.71,Nos,0,,428.70,1200.00,GST Sales,
PFI-MINV/2301351,PFI-MSO/2301367,25-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"SP 20""",BHIWANDI,Primary Batch,25.00,25.00,,,80.00,51.50,Nos,0,,712.50,2000.00,GST Sales,
PFI-MINV/2301352,PFI-MSO/2301391,25-Jun-22,Sales (22-23),Binny Brothers,,,,"10"" Blue V 1/2""",BHIWANDI,Primary Batch,16.00,16.00,,,350.00,190.99,Nos,0,,2544.16,5600.00,GST Sales,
PFI-MINV/2301352,PFI-MSO/2301391,25-Jun-22,Sales (22-23),Binny Brothers,,,,"20"" Blue V 1/2""",BHIWANDI,Primary Batch,24.00,24.00,,,475.00,303.13,Nos,0,,4124.88,11400.00,GST Sales,
PFI-MINV/2301353,PFI-MSO/2301394,25-Jun-22,Sales (22-23),Om Industries,,,,BW 30 4040,PUNE,Primary Batch,4.00,4.00,,,11000.00,9863.59,Nos,0,,4545.64,44000.00,GST Sales,
PFI-MINV/2301354,PFI-MSO/2301260,25-Jun-22,Sales (22-23),SWARA AQUA SYSTEM,,,,GN SCA-5L,BHIWANDI,Primary Batch,40.00,40.00,40.00,40.00,115.00,55.52,KGS,0,,2379.20,4600.00,GST Sales,
PFI-MINV/2301355,PUR01342,25-Jun-22,Sales (22-23),Scientific Precision Pvt. Ltd.,,,,DS - H&L-36-4R,BHIWANDI,Primary Batch,2.00,2.00,,,2250.00,1282.16,Nos,0,,1935.68,4500.00,GST Sales,
PFI-MINV/2301356,PFI-MSO/2301371,25-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"10"" Blue L 3/4""",ANDHERI,Primary Batch,4.00,4.00,,,200.00,79.15,Nos,0,,483.64,800.00,GST Sales,
PFI-MINV/2301356,PFI-MSO/2301371,25-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"KEMFLO 10""",ANDHERI,Primary Batch,10.00,10.00,,,30.00,17.40,Nos,0,,126.09,300.00,GST Sales,
PFI-MINV/2301356,PFI-MSO/2301371,25-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"PP 10"" 10 UM",ANDHERI,Primary Batch,2.00,2.00,,,55.00,35.28,Nos,0,,39.47,110.00,GST Sales,
PFI-MINV/2301356,PFI-MSO/2301371,25-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"PP 10"" 5UM",ANDHERI,Primary Batch,2.00,2.00,,,55.00,35.39,Nos,0,,39.25,110.00,GST Sales,
PFI-MINV/2301357,4500404759,25-Jun-22,Sales (22-23),Exide Industries Limited,,,,"SP 20""",BHIWANDI,Primary Batch,50.00,50.00,,,160.00,51.50,Nos,0,,5725.00,8000.00,GST Sales,
PFI-MINV/2301358,PFI-MSO/2301400,25-Jun-22,Sales (22-23),Dolphin Enviro Systems,,,,"PP 20"" 5 UM",ANDHERI,Primary Batch,50.00,50.00,,,110.00,71.85,Nos,0,,1907.50,5500.00,GST Sales,
PFI-MINV/2301359,PFI-MSO/2301396,25-Jun-22,Sales (22-23),Global Envirotech Engineers Pvt Ltd,,,,BP 420,PUNE,Primary Batch,12.00,12.00,,,220.00,61.44,Nos,0,,1902.81,2640.00,GST Sales,
PFI-MINV/2301359,PFI-MSO/2301396,25-Jun-22,Sales (22-23),Global Envirotech Engineers Pvt Ltd,,,,"SP BB 20""",PUNE,Primary Batch,12.00,12.00,,,250.00,170.50,Nos,0,,954.11,3000.00,GST Sales,
PFI-MINV/2301360,"PFISHO6702
",25-Jun-22,Sales (22-23),Soni Impex,,,,"5"" Clear 1/2""",BHIWANDI,Primary Batch,12.00,12.00,,,349.00,151.96,Nos,0,,2413.82,4188.00,GST Sales,
PFI-MINV/2301361,PFISHO6737,25-Jun-22,Sales (22-23),Shopify B2C Sales,,,,WT CHEM,BHIWANDI,Primary Batch,5.00,5.00,5.00,5.00,149.80,87.29,Nos,0,,382.13,749.00,GST Sales,
PFI-MINV/2301362,PO/May/22-23/03,27-Jun-22,Sales (22-23),Unicare Technologies. Pvt. Ltd.,,,,"FRP 2472 - 4""TB",PUNE,Primary Batch,2.00,2.00,,,23500.00,20468.74,Nos,0,,6462.52,47000.00,GST Sales,
PFI-MINV/2301363,SE/22-23/KTH/PL-OM/028,27-Jun-22,Sales (22-23),Span Engineers,,,,"SP 30""",PUNE,Primary Batch,12.00,12.00,,,120.00,78.45,Nos,0,,498.80,1440.00,GST Sales,
PFI-MINV/2301364,KI/PO/22-23/00367,27-Jun-22,Sales (22-23),Komal Industries,,,,"5"" Clear 1/2""",BHIWANDI,Primary Batch,9.00,9.00,,,600.00,151.96,Nos,0,,4032.54,5400.00,GST Sales,
PFI-MINV/2301364,KI/PO/22-23/00367,27-Jun-22,Sales (22-23),Komal Industries,,,,"SP 10""",BHIWANDI,Primary Batch,9.00,9.00,,,60.00,25.61,Nos,0,,309.53,540.00,GST Sales,
PFI-MINV/2301365,8,27-Jun-22,Sales (22-23),Dev-Dhan Ecco Energy Pvt Ltd,,,,20NB TMF,BHIWANDI,Primary Batch,1.00,1.00,,,800.00,510.00,Nos,0,,290.00,800.00,GST Sales,
PFI-MINV/2301365,8,27-Jun-22,Sales (22-23),Dev-Dhan Ecco Energy Pvt Ltd,,,,25NB TMF,BHIWANDI,Primary Batch,1.00,1.00,,,1100.00,680.00,Nos,0,,420.00,1100.00,GST Sales,
PFI-MINV/2301365,8,27-Jun-22,Sales (22-23),Dev-Dhan Ecco Energy Pvt Ltd,,,,25NB TMS IMP AUTO,BHIWANDI,Primary Batch,1.00,1.00,,,5500.00,3190.63,Nos,0,,2309.37,5500.00,GST Sales,
PFI-MINV/2301365,8,27-Jun-22,Sales (22-23),Dev-Dhan Ecco Energy Pvt Ltd,,,,C 225 NA,BHIWANDI,Primary Batch,300.00,300.00,300.00,300.00,125.00,95.62,LTR,0,,8814.00,37500.00,GST Sales,
PFI-MINV/2301365,8,27-Jun-22,Sales (22-23),Dev-Dhan Ecco Energy Pvt Ltd,,,,DS - ADP,BHIWANDI,Primary Batch,1.00,1.00,,,250.00,100.99,Nos,0,,149.01,250.00,GST Sales,
PFI-MINV/2301365,8,27-Jun-22,Sales (22-23),Dev-Dhan Ecco Energy Pvt Ltd,,,,"FRP 1865 - 4"" T",BHIWANDI,Primary Batch,1.00,1.00,,,16500.00,14507.21,Nos,0,,1992.79,16500.00,GST Sales,
